customer_id,transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_date,transaction_id,transaction_city_name,transaction_product_name
CS1476,454.58,Maestro,www.flipkart.com,India,8/25/2019 15:40,08/25/2019,8185,New Delhi,Laptop
CS2708,386.21,MasterCard,www.snapdeal.com,United States,8/26/2019 15:40,08/26/2019,8186,Hyderabad,HDMI Cable
CS6022,19.95,Maestro,www.flipkart.com,United States,8/27/2019 15:40,08/27/2019,8187,New York City,Pen Drive
CS3996,376.51,MasterCard,www.snapdeal.com,Inida,8/28/2019 15:40,08/28/2019,8188,London,External Hard Drive
CS2548,424.4,Maestro,www.snapdeal.com,India,8/29/2019 15:40,08/29/2019,8189,London,Mobile Phone
CS3435,489.96,Visa,www.amazon.com,Thailand,8/30/2019 15:40,08/30/2019,8190,Rome,HDMI Cable
CS2701,454.58,Maestro,www.flipkart.com,India,8/31/2019 15:40,08/31/2019,8191,Rome,Pen Drive
CS2256,386.21,MasterCard,www.snapdeal.com,United States,9/1/2019 15:40,09/01/2019,8192,Hyderabad,Mobile Phone
CS2133,19.95,Maestro,www.flipkart.com,United States,9/2/2019 15:40,09/02/2019,8193,New York City,Wrist Band
CS5665,376.51,MasterCard,www.snapdeal.com,Inida,9/3/2019 15:40,09/03/2019,8194,Hyderabad,Mobile Phone
CS5057,424.4,Maestro,www.snapdeal.com,India,9/4/2019 15:40,09/04/2019,8195,Mumbai,Wrist Band
CS2006,489.96,Visa,www.amazon.com,Thailand,9/5/2019 15:40,09/05/2019,8196,New Delhi,Wrist Watch
CS1196,454.58,Maestro,www.flipkart.com,India,9/6/2019 15:40,09/06/2019,8197,Rome,Wrist Watch
CS1666,386.21,MasterCard,www.snapdeal.com,United States,9/7/2019 15:40,09/07/2019,8198,Mumbai,Wrist Band
CS5313,19.95,Maestro,www.flipkart.com,United States,9/8/2019 15:40,09/08/2019,8199,Hyderabad,Pen Drive
CS2967,376.51,MasterCard,www.snapdeal.com,Inida,9/9/2019 15:40,09/09/2019,8200,Jerusalem,External Hard Drive
CS5101,424.4,Maestro,www.snapdeal.com,India,9/10/2019 15:40,09/10/2019,8201,Kolkata,HDMI Cable
CS5081,489.96,Visa,www.amazon.com,Thailand,9/11/2019 15:40,09/11/2019,8202,Hyderabad,Desktop Computer
CS4411,454.58,Maestro,www.flipkart.com,India,9/12/2019 15:40,09/12/2019,8203,Mumbai,Text Books
CS1674,454.58,Maestro,www.flipkart.com,India,9/13/2019 15:40,09/13/2019,8204,Bangalore,TV
CS2900,386.21,MasterCard,www.snapdeal.com,United States,9/14/2019 15:40,09/14/2019,8205,New Delhi,Mobile Phone
CS2004,19.95,Maestro,www.flipkart.com,United States,9/15/2019 15:40,09/15/2019,8206,London,Wrist Band
CS3337,376.51,MasterCard,www.snapdeal.com,Inida,9/16/2019 15:40,09/16/2019,8207,Kolkata,TV Stand
CS1897,424.4,Maestro,www.snapdeal.com,India,9/17/2019 15:40,09/17/2019,8208,Pune,LAN Cable
CS2332,489.96,Visa,www.amazon.com,Thailand,9/18/2019 15:40,09/18/2019,8209,Jerusalem,Mobile Phone
CS1630,454.58,Maestro,www.flipkart.com,India,9/19/2019 15:40,09/19/2019,8210,Jerusalem,Pen Drive
CS4800,386.21,MasterCard,www.snapdeal.com,United States,9/20/2019 15:40,09/20/2019,8211,Singapore,Wrist Watch
CS5311,19.95,Maestro,www.flipkart.com,United States,9/21/2019 15:40,09/21/2019,8212,New Delhi,Text Books
CS4603,376.51,MasterCard,www.snapdeal.com,Inida,9/22/2019 15:40,09/22/2019,8213,Singapore,Laptop
CS1850,424.4,Maestro,www.snapdeal.com,India,9/23/2019 15:40,09/23/2019,8214,Paris,Laptop
CS4357,489.96,Visa,www.amazon.com,Thailand,9/24/2019 15:40,09/24/2019,8215,Hyderabad,Pen Drive
CS1405,454.58,Maestro,www.flipkart.com,India,9/25/2019 15:40,09/25/2019,8216,Paris,Laptop
CS2895,386.21,MasterCard,www.snapdeal.com,United States,9/26/2019 15:40,09/26/2019,8217,New York City,TV Stand
CS5817,19.95,Maestro,www.flipkart.com,United States,9/27/2019 15:40,09/27/2019,8218,Hyderabad,TV
CS6044,376.51,MasterCard,www.snapdeal.com,Inida,9/28/2019 15:40,09/28/2019,8219,Rome,LAN Cable
CS1483,424.4,Maestro,www.snapdeal.com,India,9/29/2019 15:40,09/29/2019,8220,Mumbai,Pen Drive
CS4444,489.96,Visa,www.amazon.com,Thailand,9/30/2019 15:40,09/30/2019,8221,New Delhi,HDMI Cable
CS1538,454.58,Maestro,www.flipkart.com,India,10/1/2019 15:40,10/01/2019,8222,Hyderabad,LAN Cable
CS5755,386.21,MasterCard,www.snapdeal.com,United States,10/2/2019 15:40,10/02/2019,8223,London,Laptop
CS4393,19.95,Maestro,www.flipkart.com,United States,10/3/2019 15:40,10/03/2019,8224,New Delhi,Desktop Computer
CS4850,376.51,MasterCard,www.snapdeal.com,Inida,10/4/2019 15:40,10/04/2019,8225,Jerusalem,HDMI Cable
CS4865,424.4,Maestro,www.snapdeal.com,India,10/5/2019 15:40,10/05/2019,8226,Bangalore,Pen Drive
CS4447,489.96,Visa,www.amazon.com,Thailand,10/6/2019 15:40,10/06/2019,8227,Bangkok,Pen Drive
CS4865,454.58,Maestro,www.flipkart.com,India,10/7/2019 15:40,10/07/2019,8228,Singapore,Text Books
CS2793,386.21,MasterCard,www.snapdeal.com,United States,10/8/2019 15:40,10/08/2019,8229,Rome,TV
CS1400,19.95,Maestro,www.flipkart.com,United States,10/9/2019 15:40,10/09/2019,8230,Hyderabad,External Hard Drive
CS2771,376.51,MasterCard,www.snapdeal.com,Inida,10/10/2019 15:40,10/10/2019,8231,London,LAN Cable
CS5306,424.4,Maestro,www.snapdeal.com,India,10/11/2019 15:40,10/11/2019,8232,Mumbai,Text Books
CS5913,489.96,Visa,www.amazon.com,Thailand,10/12/2019 15:40,10/12/2019,8233,Paris,Text Books
CS2498,454.58,Maestro,www.flipkart.com,India,10/13/2019 15:40,10/13/2019,8234,Mumbai,Wrist Watch
CS5352,454.58,Maestro,www.flipkart.com,India,10/14/2019 15:40,10/14/2019,8235,London,Pen Drive
CS1698,386.21,MasterCard,www.snapdeal.com,United States,10/15/2019 15:40,10/15/2019,8236,Paris,Text Books
CS3533,19.95,Maestro,www.flipkart.com,United States,10/16/2019 15:40,10/16/2019,8237,Singapore,Pen Drive
CS2654,376.51,MasterCard,www.snapdeal.com,Inida,10/17/2019 15:40,10/17/2019,8238,Pune,LAN Cable
CS1865,424.4,Maestro,www.snapdeal.com,India,10/18/2019 15:40,10/18/2019,8239,Chennai,Pen Drive
CS3771,489.96,Visa,www.amazon.com,Thailand,10/19/2019 15:40,10/19/2019,8240,New York City,Text Books
CS1699,454.58,Maestro,www.flipkart.com,India,10/20/2019 15:40,10/20/2019,8241,Hyderabad,TV
CS3413,386.21,MasterCard,www.snapdeal.com,United States,10/21/2019 15:40,10/21/2019,8242,Paris,External Hard Drive
CS2808,19.95,Maestro,www.flipkart.com,United States,10/22/2019 15:40,10/22/2019,8243,Singapore,Wrist Watch
CS2555,376.51,MasterCard,www.snapdeal.com,Inida,10/23/2019 15:40,10/23/2019,8244,New York City,Wrist Band
CS5219,424.4,Maestro,www.snapdeal.com,India,10/24/2019 15:40,10/24/2019,8245,Singapore,TV
CS3386,489.96,Visa,www.amazon.com,Thailand,10/25/2019 15:40,10/25/2019,8246,Jerusalem,Wrist Band
CS3578,454.58,Maestro,www.flipkart.com,India,10/26/2019 15:40,10/26/2019,8247,Bangkok,HDMI Cable
CS3610,386.21,MasterCard,www.snapdeal.com,United States,10/27/2019 15:40,10/27/2019,8248,Rome,External Hard Drive
CS5244,19.95,Maestro,www.flipkart.com,United States,10/28/2019 15:40,10/28/2019,8249,Rome,Text Books
CS1396,376.51,MasterCard,www.snapdeal.com,Inida,10/29/2019 15:40,10/29/2019,8250,London,Pen Drive
CS1471,424.4,Maestro,www.snapdeal.com,India,10/30/2019 15:40,10/30/2019,8251,Singapore,Desktop Computer
CS1434,489.96,Visa,www.amazon.com,Thailand,10/31/2019 15:40,10/31/2019,8252,New Delhi,Wrist Watch
CS3582,454.58,Maestro,www.flipkart.com,India,11/1/2019 15:40,11/01/2019,8253,Chennai,Pen Drive
CS3627,386.21,MasterCard,www.snapdeal.com,United States,11/2/2019 15:40,11/02/2019,8254,Pune,TV Stand
CS4455,19.95,Maestro,www.flipkart.com,United States,11/3/2019 15:40,11/03/2019,8255,Chennai,Laptop
CS3752,376.51,MasterCard,www.snapdeal.com,Inida,11/4/2019 15:40,11/04/2019,8256,London,Wrist Watch
CS3466,424.4,Maestro,www.snapdeal.com,India,11/5/2019 15:40,11/05/2019,8257,Pune,HDMI Cable
CS3483,489.96,Visa,www.amazon.com,Thailand,11/6/2019 15:40,11/06/2019,8258,New Delhi,Mobile Phone
CS5160,454.58,Maestro,www.flipkart.com,India,11/7/2019 15:40,11/07/2019,8259,Singapore,Pen Drive
CS3517,386.21,MasterCard,www.snapdeal.com,United States,11/8/2019 15:40,11/08/2019,8260,New York City,HDMI Cable
CS2221,19.95,Maestro,www.flipkart.com,United States,11/9/2019 15:40,11/09/2019,8261,London,LAN Cable
CS3756,376.51,MasterCard,www.snapdeal.com,Inida,11/10/2019 15:40,11/10/2019,8262,Singapore,TV
CS3135,424.4,Maestro,www.snapdeal.com,India,11/11/2019 15:40,11/11/2019,8263,Kolkata,Pen Drive
CS3339,489.96,Visa,www.amazon.com,Thailand,11/12/2019 15:40,11/12/2019,8264,Bangkok,TV
CS3544,454.58,Maestro,www.flipkart.com,India,11/13/2019 15:40,11/13/2019,8265,Chennai,Pen Drive
CS2937,454.58,Maestro,www.flipkart.com,India,11/14/2019 15:40,11/14/2019,8266,Singapore,Text Books
CS3963,386.21,MasterCard,www.snapdeal.com,United States,11/15/2019 15:40,11/15/2019,8267,Pune,TV
CS4140,19.95,Maestro,www.flipkart.com,United States,11/16/2019 15:40,11/16/2019,8268,Jerusalem,HDMI Cable
CS4482,376.51,MasterCard,www.snapdeal.com,Inida,11/17/2019 15:40,11/17/2019,8269,London,Mobile Phone
CS1376,424.4,Maestro,www.snapdeal.com,India,11/18/2019 15:40,11/18/2019,8270,Kolkata,External Hard Drive
CS6065,489.96,Visa,www.amazon.com,Thailand,11/19/2019 15:40,11/19/2019,8271,Singapore,HDMI Cable
CS5886,454.58,Maestro,www.flipkart.com,India,11/20/2019 15:40,11/20/2019,8272,London,HDMI Cable
CS6109,386.21,MasterCard,www.snapdeal.com,United States,11/21/2019 15:40,11/21/2019,8273,Paris,Wrist Band
CS4137,19.95,Maestro,www.flipkart.com,United States,11/22/2019 15:40,11/22/2019,8274,Chennai,LAN Cable
CS1134,376.51,MasterCard,www.snapdeal.com,Inida,11/23/2019 15:40,11/23/2019,8275,Kolkata,Text Books
CS2681,424.4,Maestro,www.snapdeal.com,India,11/24/2019 15:40,11/24/2019,8276,Chennai,TV
CS2226,489.96,Visa,www.amazon.com,Thailand,11/25/2019 15:40,11/25/2019,8277,Hyderabad,Desktop Computer
CS1808,454.58,Maestro,www.flipkart.com,India,11/26/2019 15:40,11/26/2019,8278,London,LAN Cable
CS1743,386.21,MasterCard,www.snapdeal.com,United States,11/27/2019 15:40,11/27/2019,8279,Rome,Wrist Watch
CS3982,19.95,Maestro,www.flipkart.com,United States,11/28/2019 15:40,11/28/2019,8280,Bangalore,Desktop Computer
CS2505,376.51,MasterCard,www.snapdeal.com,Inida,11/29/2019 15:40,11/29/2019,8281,Bangalore,External Hard Drive
CS4516,424.4,Maestro,www.snapdeal.com,India,11/30/2019 15:40,11/30/2019,8282,Bangalore,Mobile Phone
CS5428,489.96,Visa,www.amazon.com,Thailand,12/1/2019 15:40,12/01/2019,8283,Hyderabad,LAN Cable
CS2408,454.58,Maestro,www.flipkart.com,India,12/2/2019 15:40,12/02/2019,8284,Bangalore,Laptop
CS2468,386.21,MasterCard,www.snapdeal.com,United States,12/3/2019 15:40,12/03/2019,8285,Rome,TV Stand
CS3694,19.95,Maestro,www.flipkart.com,United States,12/4/2019 15:40,12/04/2019,8286,New York City,Wrist Band
CS3832,376.51,MasterCard,www.snapdeal.com,Inida,12/5/2019 15:40,12/05/2019,8287,Bangkok,TV
CS3546,424.4,Maestro,www.snapdeal.com,India,12/6/2019 15:40,12/06/2019,8288,Mumbai,Desktop Computer
CS1191,489.96,Visa,www.amazon.com,Thailand,12/7/2019 15:40,12/07/2019,8289,Hyderabad,Wrist Band
CS3299,454.58,Maestro,www.flipkart.com,India,12/8/2019 15:40,12/08/2019,8290,New York City,Mobile Phone
CS5419,386.21,MasterCard,www.snapdeal.com,United States,12/9/2019 15:40,12/09/2019,8291,Pune,Desktop Computer
CS4556,19.95,Maestro,www.flipkart.com,United States,12/10/2019 15:40,12/10/2019,8292,Kolkata,Laptop
CS4977,376.51,MasterCard,www.snapdeal.com,Inida,12/11/2019 15:40,12/11/2019,8293,New Delhi,Wrist Band
CS6070,424.4,Maestro,www.snapdeal.com,India,12/12/2019 15:40,12/12/2019,8294,Jerusalem,External Hard Drive
CS5082,489.96,Visa,www.amazon.com,Thailand,12/13/2019 15:40,12/13/2019,8295,Singapore,External Hard Drive
CS3446,454.58,Maestro,www.flipkart.com,India,12/14/2019 15:40,12/14/2019,8296,Paris,Desktop Computer
CS4213,454.58,Maestro,www.flipkart.com,India,12/15/2019 15:40,12/15/2019,8297,Singapore,Pen Drive
CS5200,386.21,MasterCard,www.snapdeal.com,United States,12/16/2019 15:40,12/16/2019,8298,Singapore,Text Books
CS5184,19.95,Maestro,www.flipkart.com,United States,12/17/2019 15:40,12/17/2019,8299,Rome,Desktop Computer
CS5457,376.51,MasterCard,www.snapdeal.com,Inida,12/18/2019 15:40,12/18/2019,8300,Hyderabad,Wrist Band
CS2682,424.4,Maestro,www.snapdeal.com,India,12/19/2019 15:40,12/19/2019,8301,New Delhi,External Hard Drive
CS2498,489.96,Visa,www.amazon.com,Thailand,12/20/2019 15:40,12/20/2019,8302,Paris,TV
CS2463,454.58,Maestro,www.flipkart.com,India,12/21/2019 15:40,12/21/2019,8303,Jerusalem,Desktop Computer
CS3683,386.21,MasterCard,www.snapdeal.com,United States,12/22/2019 15:40,12/22/2019,8304,New Delhi,Wrist Band
CS2224,19.95,Maestro,www.flipkart.com,United States,12/23/2019 15:40,12/23/2019,8305,Mumbai,Pen Drive
CS5446,376.51,MasterCard,www.snapdeal.com,Inida,12/24/2019 15:40,12/24/2019,8306,Singapore,LAN Cable
CS3400,424.4,Maestro,www.snapdeal.com,India,12/25/2019 15:40,12/25/2019,8307,Bangkok,HDMI Cable
CS5374,489.96,Visa,www.amazon.com,Thailand,12/26/2019 15:40,12/26/2019,8308,Kolkata,HDMI Cable
CS2029,454.58,Maestro,www.flipkart.com,India,12/27/2019 15:40,12/27/2019,8309,London,Text Books
CS4133,386.21,MasterCard,www.snapdeal.com,United States,12/28/2019 15:40,12/28/2019,8310,Paris,Laptop
CS3096,19.95,Maestro,www.flipkart.com,United States,12/29/2019 15:40,12/29/2019,8311,Jerusalem,Mobile Phone
CS3609,376.51,MasterCard,www.snapdeal.com,Inida,12/30/2019 15:40,12/30/2019,8312,Kolkata,Mobile Phone
CS3930,424.4,Maestro,www.snapdeal.com,India,12/31/2019 15:40,12/31/2019,8313,Bangalore,External Hard Drive
CS2075,489.96,Visa,www.amazon.com,Thailand,1/1/2020 15:40,01/01/2020,8314,Pune,External Hard Drive
CS4848,454.58,Maestro,www.flipkart.com,India,1/2/2020 15:40,01/02/2020,8315,Pune,Wrist Band
CS2016,386.21,MasterCard,www.snapdeal.com,United States,1/3/2020 15:40,01/03/2020,8316,London,Wrist Band
CS1411,19.95,Maestro,www.flipkart.com,United States,1/4/2020 15:40,01/04/2020,8317,Bangalore,Desktop Computer
CS2789,376.51,MasterCard,www.snapdeal.com,Inida,1/5/2020 15:40,01/05/2020,8318,New Delhi,Wrist Watch
CS5562,424.4,Maestro,www.snapdeal.com,India,1/6/2020 15:40,01/06/2020,8319,Pune,Wrist Band
CS2241,489.96,Visa,www.amazon.com,Thailand,1/7/2020 15:40,01/07/2020,8320,Chennai,External Hard Drive
CS3172,454.58,Maestro,www.flipkart.com,India,1/8/2020 15:40,01/08/2020,8321,London,LAN Cable
CS1785,386.21,MasterCard,www.snapdeal.com,United States,1/9/2020 15:40,01/09/2020,8322,Singapore,External Hard Drive
CS5431,19.95,Maestro,www.flipkart.com,United States,1/10/2020 15:40,01/10/2020,8323,Bangalore,HDMI Cable
CS1251,376.51,MasterCard,www.snapdeal.com,Inida,1/11/2020 15:40,01/11/2020,8324,Hyderabad,Laptop
CS4643,424.4,Maestro,www.snapdeal.com,India,1/12/2020 15:40,01/12/2020,8325,New Delhi,TV Stand
CS1461,489.96,Visa,www.amazon.com,Thailand,1/13/2020 15:40,01/13/2020,8326,Rome,Mobile Phone
CS3757,454.58,Maestro,www.flipkart.com,India,1/14/2020 15:40,01/14/2020,8327,New York City,External Hard Drive
CS3869,454.58,Maestro,www.flipkart.com,India,1/15/2020 15:40,01/15/2020,8328,Chennai,TV
CS4698,386.21,MasterCard,www.snapdeal.com,United States,1/16/2020 15:40,01/16/2020,8329,Jerusalem,Text Books
CS5244,19.95,Maestro,www.flipkart.com,United States,1/17/2020 15:40,01/17/2020,8330,Bangalore,Text Books
CS5391,376.51,MasterCard,www.snapdeal.com,Inida,1/18/2020 15:40,01/18/2020,8331,Chennai,Wrist Watch
CS1466,424.4,Maestro,www.snapdeal.com,India,1/19/2020 15:40,01/19/2020,8332,Pune,LAN Cable
CS4069,489.96,Visa,www.amazon.com,Thailand,1/20/2020 15:40,01/20/2020,8333,Hyderabad,LAN Cable
CS4912,454.58,Maestro,www.flipkart.com,India,1/21/2020 15:40,01/21/2020,8334,Hyderabad,HDMI Cable
CS4959,386.21,MasterCard,www.snapdeal.com,United States,1/22/2020 15:40,01/22/2020,8335,Singapore,External Hard Drive
CS5618,19.95,Maestro,www.flipkart.com,United States,1/23/2020 15:40,01/23/2020,8336,New York City,LAN Cable
CS5787,376.51,MasterCard,www.snapdeal.com,Inida,1/24/2020 15:40,01/24/2020,8337,Singapore,LAN Cable
CS4405,424.4,Maestro,www.snapdeal.com,India,1/25/2020 15:40,01/25/2020,8338,Kolkata,Wrist Band
CS5329,489.96,Visa,www.amazon.com,Thailand,1/26/2020 15:40,01/26/2020,8339,London,Wrist Band
CS2909,454.58,Maestro,www.flipkart.com,India,1/27/2020 15:40,01/27/2020,8340,Hyderabad,Wrist Band
CS1598,386.21,MasterCard,www.snapdeal.com,United States,1/28/2020 15:40,01/28/2020,8341,Mumbai,Laptop
CS5090,19.95,Maestro,www.flipkart.com,United States,1/29/2020 15:40,01/29/2020,8342,Mumbai,Mobile Phone
CS3655,376.51,MasterCard,www.snapdeal.com,Inida,1/30/2020 15:40,01/30/2020,8343,Kolkata,Desktop Computer
CS2064,424.4,Maestro,www.snapdeal.com,India,1/31/2020 15:40,01/31/2020,8344,Singapore,TV Stand
CS5479,489.96,Visa,www.amazon.com,Thailand,2/1/2020 15:40,02/01/2020,8345,Bangalore,LAN Cable
CS4393,454.58,Maestro,www.flipkart.com,India,2/2/2020 15:40,02/02/2020,8346,Paris,HDMI Cable
CS3558,386.21,MasterCard,www.snapdeal.com,United States,2/3/2020 15:40,02/03/2020,8347,Paris,Laptop
CS4878,19.95,Maestro,www.flipkart.com,United States,2/4/2020 15:40,02/04/2020,8348,Paris,LAN Cable
CS5176,376.51,MasterCard,www.snapdeal.com,Inida,2/5/2020 15:40,02/05/2020,8349,Bangkok,Wrist Band
CS2298,424.4,Maestro,www.snapdeal.com,India,2/6/2020 15:40,02/06/2020,8350,New York City,TV
CS6038,489.96,Visa,www.amazon.com,Thailand,2/7/2020 15:40,02/07/2020,8351,Rome,Wrist Watch
CS3344,454.58,Maestro,www.flipkart.com,India,2/8/2020 15:40,02/08/2020,8352,Bangalore,Desktop Computer
CS3968,386.21,MasterCard,www.snapdeal.com,United States,2/9/2020 15:40,02/09/2020,8353,Chennai,Desktop Computer
CS1996,19.95,Maestro,www.flipkart.com,United States,2/10/2020 15:40,02/10/2020,8354,Singapore,HDMI Cable
CS5495,376.51,MasterCard,www.snapdeal.com,Inida,2/11/2020 15:40,02/11/2020,8355,Bangalore,TV
CS2928,424.4,Maestro,www.snapdeal.com,India,2/12/2020 15:40,02/12/2020,8356,Kolkata,Text Books
CS1159,489.96,Visa,www.amazon.com,Thailand,2/13/2020 15:40,02/13/2020,8357,Bangalore,Mobile Phone
CS3408,454.58,Maestro,www.flipkart.com,India,2/14/2020 15:40,02/14/2020,8358,London,Wrist Watch
CS4300,454.58,Maestro,www.flipkart.com,India,2/15/2020 15:40,02/15/2020,8359,New Delhi,HDMI Cable
CS3294,386.21,MasterCard,www.snapdeal.com,United States,2/16/2020 15:40,02/16/2020,8360,Hyderabad,Text Books
CS1497,19.95,Maestro,www.flipkart.com,United States,2/17/2020 15:40,02/17/2020,8361,Pune,LAN Cable
CS4793,376.51,MasterCard,www.snapdeal.com,Inida,2/18/2020 15:40,02/18/2020,8362,Bangkok,Mobile Phone
CS2036,424.4,Maestro,www.snapdeal.com,India,2/19/2020 15:40,02/19/2020,8363,New York City,TV Stand
CS5682,489.96,Visa,www.amazon.com,Thailand,2/20/2020 15:40,02/20/2020,8364,Kolkata,TV
CS4965,454.58,Maestro,www.flipkart.com,India,2/21/2020 15:40,02/21/2020,8365,Hyderabad,Text Books
CS3850,386.21,MasterCard,www.snapdeal.com,United States,2/22/2020 15:40,02/22/2020,8366,New York City,HDMI Cable
CS3956,19.95,Maestro,www.flipkart.com,United States,2/23/2020 15:40,02/23/2020,8367,Hyderabad,Text Books
CS1534,376.51,MasterCard,www.snapdeal.com,Inida,2/24/2020 15:40,02/24/2020,8368,Paris,Pen Drive
CS2639,424.4,Maestro,www.snapdeal.com,India,2/25/2020 15:40,02/25/2020,8369,Mumbai,Laptop
CS2741,489.96,Visa,www.amazon.com,Thailand,2/26/2020 15:40,02/26/2020,8370,New York City,Mobile Phone
CS4479,454.58,Maestro,www.flipkart.com,India,2/27/2020 15:40,02/27/2020,8371,Singapore,TV
CS1119,386.21,MasterCard,www.snapdeal.com,United States,2/28/2020 15:40,02/28/2020,8372,Hyderabad,Wrist Band
CS1389,19.95,Maestro,www.flipkart.com,United States,2/29/2020 15:40,02/29/2020,8373,Hyderabad,TV
CS6050,376.51,MasterCard,www.snapdeal.com,Inida,3/1/2020 15:40,03/01/2020,8374,Jerusalem,TV
CS1788,424.4,Maestro,www.snapdeal.com,India,3/2/2020 15:40,03/02/2020,8375,Hyderabad,Wrist Watch
CS5938,489.96,Visa,www.amazon.com,Thailand,3/3/2020 15:40,03/03/2020,8376,Bangalore,Desktop Computer
CS2229,454.58,Maestro,www.flipkart.com,India,3/4/2020 15:40,03/04/2020,8377,Kolkata,TV Stand
CS4749,386.21,MasterCard,www.snapdeal.com,United States,3/5/2020 15:40,03/05/2020,8378,London,Wrist Watch
CS5691,19.95,Maestro,www.flipkart.com,United States,3/6/2020 15:40,03/06/2020,8379,Bangkok,Pen Drive
CS3462,376.51,MasterCard,www.snapdeal.com,Inida,3/7/2020 15:40,03/07/2020,8380,Rome,Pen Drive
CS2364,424.4,Maestro,www.snapdeal.com,India,3/8/2020 15:40,03/08/2020,8381,Bangalore,Text Books
CS1575,489.96,Visa,www.amazon.com,Thailand,3/9/2020 15:40,03/09/2020,8382,Pune,Text Books
CS3280,454.58,Maestro,www.flipkart.com,India,3/10/2020 15:40,03/10/2020,8383,Kolkata,LAN Cable
CS3324,386.21,MasterCard,www.snapdeal.com,United States,3/11/2020 15:40,03/11/2020,8384,London,TV
CS5462,19.95,Maestro,www.flipkart.com,United States,3/12/2020 15:40,03/12/2020,8385,Kolkata,LAN Cable
CS6104,376.51,MasterCard,www.snapdeal.com,Inida,3/13/2020 15:40,03/13/2020,8386,London,HDMI Cable
CS4438,424.4,Maestro,www.snapdeal.com,India,3/14/2020 15:40,03/14/2020,8387,Bangalore,Pen Drive
CS3797,489.96,Visa,www.amazon.com,Thailand,3/15/2020 15:40,03/15/2020,8388,Pune,LAN Cable
CS3134,454.58,Maestro,www.flipkart.com,India,3/16/2020 15:40,03/16/2020,8389,New York City,TV
CS6096,454.58,Maestro,www.flipkart.com,India,3/17/2020 15:40,03/17/2020,8390,New York City,Wrist Watch
CS4523,386.21,MasterCard,www.snapdeal.com,United States,3/18/2020 15:40,03/18/2020,8391,New Delhi,TV
CS3799,19.95,Maestro,www.flipkart.com,United States,3/19/2020 15:40,03/19/2020,8392,Pune,Pen Drive
CS5964,376.51,MasterCard,www.snapdeal.com,Inida,3/20/2020 15:40,03/20/2020,8393,Bangkok,Wrist Band
CS3834,424.4,Maestro,www.snapdeal.com,India,3/21/2020 15:40,03/21/2020,8394,Mumbai,Laptop
CS1566,489.96,Visa,www.amazon.com,Thailand,3/22/2020 15:40,03/22/2020,8395,Pune,Wrist Band
CS1152,454.58,Maestro,www.flipkart.com,India,3/23/2020 15:40,03/23/2020,8396,New York City,TV Stand
CS5316,386.21,MasterCard,www.snapdeal.com,United States,3/24/2020 15:40,03/24/2020,8397,New Delhi,TV Stand
CS5925,19.95,Maestro,www.flipkart.com,United States,3/25/2020 15:40,03/25/2020,8398,Rome,External Hard Drive
CS4357,376.51,MasterCard,www.snapdeal.com,Inida,3/26/2020 15:40,03/26/2020,8399,Kolkata,TV
CS2408,424.4,Maestro,www.snapdeal.com,India,3/27/2020 15:40,03/27/2020,8400,Kolkata,Wrist Watch
CS1371,489.96,Visa,www.amazon.com,Thailand,3/28/2020 15:40,03/28/2020,8401,Kolkata,Laptop
CS1876,454.58,Maestro,www.flipkart.com,India,3/29/2020 15:40,03/29/2020,8402,Bangalore,Text Books
CS5303,386.21,MasterCard,www.snapdeal.com,United States,3/30/2020 15:40,03/30/2020,8403,Bangalore,Laptop
CS2713,19.95,Maestro,www.flipkart.com,United States,3/31/2020 15:40,03/31/2020,8404,Hyderabad,External Hard Drive
CS5907,376.51,MasterCard,www.snapdeal.com,Inida,4/1/2020 15:40,04/01/2020,8405,Bangalore,LAN Cable
CS4434,424.4,Maestro,www.snapdeal.com,India,4/2/2020 15:40,04/02/2020,8406,Bangkok,Wrist Band
CS1875,489.96,Visa,www.amazon.com,Thailand,4/3/2020 15:40,04/03/2020,8407,Kolkata,External Hard Drive
CS5097,454.58,Maestro,www.flipkart.com,India,4/4/2020 15:40,04/04/2020,8408,Hyderabad,Mobile Phone
CS2721,386.21,MasterCard,www.snapdeal.com,United States,4/5/2020 15:40,04/05/2020,8409,London,Laptop
CS1177,19.95,Maestro,www.flipkart.com,United States,4/6/2020 15:40,04/06/2020,8410,Kolkata,Pen Drive
CS4973,376.51,MasterCard,www.snapdeal.com,Inida,4/7/2020 15:40,04/07/2020,8411,Singapore,Text Books
CS4524,424.4,Maestro,www.snapdeal.com,India,4/8/2020 15:40,04/08/2020,8412,Mumbai,Text Books
CS3993,489.96,Visa,www.amazon.com,Thailand,4/9/2020 15:40,04/09/2020,8413,Rome,TV Stand
CS4697,454.58,Maestro,www.flipkart.com,India,4/10/2020 15:40,04/10/2020,8414,Bangalore,Desktop Computer
CS5962,386.21,MasterCard,www.snapdeal.com,United States,4/11/2020 15:40,04/11/2020,8415,Pune,TV Stand
CS5169,19.95,Maestro,www.flipkart.com,United States,4/12/2020 15:40,04/12/2020,8416,Bangalore,TV
CS5874,376.51,MasterCard,www.snapdeal.com,Inida,4/13/2020 15:40,04/13/2020,8417,Hyderabad,TV Stand
CS2373,424.4,Maestro,www.snapdeal.com,India,4/14/2020 15:40,04/14/2020,8418,Rome,Desktop Computer
